,pros,cons,rating_number
329,"Flexibility, fun, exciting learning experience","Shifts, shifts shifts shifts shifts",5.0
330,Enjoyed the work and flexibility.,No major cons to note.,5.0
331,4 day work week with schedule changes every 6 months,"-forced on a night shift rotation -everything from HR, to safety, to development is up to the senior leadership at your site -12 months in role before you can transfer (used to be 30 days)",3.0
332,You'll definitely have plenty of things to do - every team is busy.,"There are a lot of times that Amazon feels so big, there's no way to get anything done that will impact the correct stakeholdrs in the best way.",3.0
333,I was never given a chance even though I have years experience,"I want to inform people that Amazon is not a second chance company, so if you’ve been clean for years, but have something on your record in the last ten years, don’t even waste your time with them. They don’t like to hire anyone with speeding tickets on their record. Way too strict for the world we live in. They made me feel pretty bad for having something on my record from 5 years ago",1.0
334,"Competitive salaries, overall job security, professional development","Operations works extremely hard, long hours, on boarding for leaders is very sink or swim, the culture isn't horrible, but it's not what they sell you it is",4.0
335,Great healthcare. Flexible. Good pay,Strict management. Place. People. Place,4.0
336,Great place to work during peek season because you get overtime,Peek season only last 3 months so 3 months out of a year is all the over time you can get,5.0
337,I've gotten very lucky in that I like everyone on my team and I love the team culture. My manager is very approachable and helpful; He does not mind what we do as long as we are achieving goals or reasonable progress. Pretty decent WLB,"Because Amazon is all about several smaller teams working together, the experience varies heavily based on the team you are in. I have heard horror stories of teams with a bad manager or having no work life balance.",4.0
338,- Good Pay - Set Hours,- Pretty Mindless Work - Lack of Transparency in advancement and day-to-day,4.0
339,flexible shifts VTO opportunities VET opportunities good benefits,repetitive can get boring at times yeah yeah,4.0
340,"Amazon was a good place to grow in IT during the height of the pandemic, but things are currently changing with layoffs and potential restructuring.","If there's an issue with your manager or coworkers that requires HR, it's better to leave the company than stay. In practice, there's no real consequences for hostile or lazy employees unless it hurts the company's bottom line immediately or makes management look bad, so top performers are punished with more work and forgiven of hostility in exchange for performance. Hostile work environments aren't taken seriously by managers even if HR gets involved.",2.0
341,I've never worked for a company that allows you to explore and develop any and all of the ideas that you want. People skills are hard to develop within operations so they lean on HR a lot for those skills which means that you get the freedom to develop your own ideas and implement new ways to approach situations.,Working HR at Amazon can be incredibly stressful and downright dangerous at times. They cut staffing and yet your operational leaders make more and more demands of you every day when they aren't even held accountable to their own metrics.,4.0
342,"Established corporate culture, leadership principles.",Fast hiring and fast layoffs.,4.0
343,"During Covid, I was able to work from home.","After Covid, back to office plan kicked in.",5.0
344,"People are very intelligent and hardworking - also diverse, flexible. Pay is good. Being surrounded by Amazonians is awesome and they give you lots of independence, autonomy. Disclaimer - these comments probably depend on what team you work for.","Lots of people don't truly care about their work. Management is always shifting around - ""that's how things are at Amazon."" For the most part it doesn't disrupt your work, but it's tough to adjust and sometimes it really does mess up your work. Someone I knew had 15 different managers in 3 years.",4.0
345,"Get familiar with big company workflow, e.g. Operational excellence meeting every week, code review 

Great compensation (better than Google IMO) 

Fexible work schedule 

Codebase public to any engineer. Internal search, social question-and-answer website saga and wiki. Quite easy to learn from there.

Fexible career path. You can choose manager or senior/principal engineer as going further.",Definitely higher workload than small company,5.0
346,Great co-workers Easy work Nice pay,Wish there were more incentives for hard work,4.0
347,Seems like most secure job i've had,unflexible schedule's for child care and poor pay,3.0
348,They really do care about their employees and are willing to do what they can to help,"At the warehouses, they could have better hours that fit lifestyles better",5.0
349,learn a lot about operational flow and processes. lots of opportunity if you are willing to relocate frequently. lots of training for path you are in.,management geared towards 20-30 year old people. They do not promote people with gray hair from hourly to management no matter how well you perform. I was at a Fulfillment Center and they always cut headcount but keep work volume heavy expecting you to work like a madman for 10 hours.,3.0
350,Fast pace and chill staff,Far from home and lots of tolls,5.0
351,Pay is above average Lots of resources for new hires Great benefits,Working hours change constantly Salaried role so hours can vary greatly from week to week,4.0
352,"My perspective coming from a well-established European engineering company, is that Amazon is at a completely different pace. There is no room for complacency and the rate of growth is astonishing. The leadership principles are not just a corporate statement, they really are the norm here. And they make you feel very empowered once you internalize them. If you are looking for professional growth and endless opportunities, this company is miles ahead than others I've known. Most importantly, you are compensated for what you do in a very data-driven way, there is no convoluted paths for promotion and the culture is almost of an almost utopian meritocracy.","Not a con per se, but I have known many people who are just looking for a 9-17 job, same same every day, a comfortable safe position in a giant company. This is not what Amazon is about. We want you to grow from day one. The company has a place for people of all walks of life, but you have to be ambitious, driven and willing to put the effort. Sometimes it is hard to be motivated by a greater purpose of the company. I would say that the best outcomes of Amazon to the world are by-products of its core services (setting a legitimate customer-oriented standard for corporations, promoting an engaging and inclusive work environment, enabling people to do more dignified jobs by automating trivial work, optimizing logistics and distribution of goods with technology, etc...). In my position there is a lot of business travels, so make sure to align the expectations with your family and yourself.",5.0
353,Work environment dependent on manager and work ethic.,The wrong manager can make going to work dreadful. Good benefits for the work. Pay isn’t outstanding but for only needing GED or hs diploma it’s not bad. Especially considering all the opportunities they provide to increase your work value.,4.0
354,"The insurance coverage is the only benefit that makes this job worthwhile, and that's only for the people who can make good use of it. For anyone else, look elsewhere.","The rate they want you to work at for a shift that could be between 10 to 12 hours is really tiresome to deal with day in and day out, particularly when they get to ""peak""season, when they'll make you take an extra shift each week. The student accommodation will immunize you against mandatory overtime, but beyond that, the time you can take off your schedule varies with who is working at HR for your site.",1.0
355,I recommend anyone to work at Amazon. A great way to learn new skills and the pay is decent. Good pay,Experiences depend on team Slow promotion,4.0
356,Great benefits Easy to learn Easy to get accommodations They do not let you overwork (can only work so many overtime hours),There are statistics to cover This position is physical,4.0
357,"Pay is good, benefits are great, work life was flexible in theory,","Poor upper management (L7 and above), turnover, ambiguity to a fault",3.0
358,Amazon is a wonderful company for growth and opportunities. The people are amazing.,Salary is not enough for everything you have to deal with.,4.0
359,"Great employer. Good work life balance, pay, benefits. But that varies team to team. My team, and mostly my manager, are the reason I will stay. We have collaborated with other teams and the dynamic is not the same.",Sometimes people can be persistent and pushy asking for your time and resources to often. You will have to say no a lot more than you might like if you want to meet your current teams workload and expectations.,5.0
360,"A growth dedicated, diverse work environment. Competitive Roles",A leap first and question later culture (can be a plus for some - I didn't mind it). Getting visibility for delivering goals. Employee revolving door (people come and go from promotions/transitional roles or otherwise),5.0
361,They have good health insurance. You don't have to ask permission to use your unpaid days or personal days. You start out at good hourly pay but once you hit 3 years you are topped out.,"They don't give you what you need to do your job (actual work, supplies, and functioning equipment), and then they constantly threaten you with automatic write-ups for rates. They don't want you to sit down for the 10 hours you're there. It's hot even in the winter.",2.0
362,Flex so can schedule whenever and is relatively easy,Boring and requires usual lifting of heavy items,4.0
363,"Good overall Team work, always there when you need assistance on anything",Teach the New hires a little better than what they doing until they get it,5.0
364,"Amazon has the absolute best Leadership Principles I have ever experienced. When they are followed, they produce the greatest results, and that is what makes Amazon so great. Amazon also has some of the most committed leaders I've ever had the pleasure of working with. There is a significant and noticeable difference between those that always do what's right, and those that just tell you what you want to hear. Most of the time, Ops will come around and make the necessary changes without putting up a fight. Know when to move on by transferring to another site. This is very site and Business Unit specific. The grass truly is greener at other sites.","When I started with Amazon, the principle ""You own your career"" was encouraging and motivating. Career opportunities are stunted by lack of shift rotation for proper exposure to the site leaders, and lack of experience level by managers that don't know how to recognize talent and Develop the Best. Req's are often filled before they are opened, and it has become about ""Who you know"" instead of what you have accomplished and what you have to contribute. This creates barriers for those that are ready to be promoted, relocating, looking to transfer, etc. Amazon needs to get back to the pre-Covid standards across the board. It's time for us to ""Return to Normal"" starting with the associate cell phones not being allowed on the FC floor. The increased number of rest periods is having an adverse effect and increasing rate of injury. Amazon has 20 years of operation prior to Covid and we need to use that data to drive the Safety Culture.",4.0
365,"Good benefits , growth and development",Long hours and working holidays,4.0
366,"There is high standard of every aspect of a product/feature release, you have to be operational excellence on everything. You are not only coding, but also need to understand and dive deep into all related topics and research to make a successful product.","Not a good place to help or learn a good coding practice, there is no time to do good coding design, delivery result and customer obsess require that you finish coding as fast as possible. Don't expect good work life balance, because Amazon would require you to make contributions to see the results from investment of you. Get used to on-call even if the team is not service on-call, there will still be many things/bugs to process, because there is not time to write good quality of code. You are always in the debt of someone else, or your own previous release, because there is no time to think about it well and thoroughly. So, need to priority or balance well to catch up with the speed of the company.",3.0
367,"good, WFH, full time, phone calls, see sufficient",getting yelled at by Employees due to Employees being hurt and wanting they're payment,5.0
368,Move fast; goes to really large scale,Bad team management after years of work.,3.0
369,- flexible to work in any field or domain,- difficult to get promoted,4.0
370,"Humbling experience, It will drain you.",You will want to keep your back in check,5.0
371,share something this company works well,share some thing this company can do better,5.0
372,Training Great pay and benefits Hourly gets free college tuition up to certain amount each year,Fast paced causing gaps and lack of adherence to Amazon policy. Managers tend to default to making false promises to encourage more ownership of responsibilities outside your scope of job description. Leadership can be dogmatic and lack proper communicating skills when interacting with other people.,4.0
373,Pay is decent with benefits,Wear on your knees will get to you.,3.0
374,"One aspect that stands out to me is the level of investment in research and development. Amazon encourages and supports innovative thinking, and provides ample resources to explore new ideas and develop cutting-edge solutions.",High workload and pressure: Amazon has a culture of high expectations and demanding workloads. This can be challenging for employees who struggle to maintain a work-life balance.,5.0
375,"A lot of opportunities to move laterally, so if you want to switch job family or try a different business area, you will get support.","There are just too many internal tools that were built exclusively for Amazon (except AWS). Everyone has to learn and use them. As not all the tools are customer-facing, you might get frustrated with some of the features and feel that there's a lack of support. Even though there are some better external tools, we had to use the internal tools because it costs nothing. Also after left Amazon, I am not sure if I should put those tools in my resume because it means nothing to other people, you can't use those tools when you work in a different company. This might be the best for the company but not great for individual skill set development.",3.0
376,"- Solid culture and leadership principles. It's in our DNA. Lots of smart and passionate people. Most if not all decision is backed by data. - Very supportive tooling and process, help to make it easier to do meticulous managerial tasks (promotion & performance reviews). - Great opportunities to make impacts at all levels.",- Hiring freeze is tough for everyone. Layoff rounds make it worse. - Benefits and perks were subpar compared to other giant tech. - Some organizations were messier than others.,4.0
377,OT makes your income rise and is available every week,Work culture leads know very little about operations work procedures and processes,1.0
378,It's very convenient if you're a student,"Where I work, have minimum of 20 hours a week to work which most times you can hardly find a shift to pick",4.0
379,big cafeteria many to mingle with and consistent pay,short breaks wish they were longer,5.0
380,You'll get understanding of full business real quick. The company push you to learn new skills to simplify your job. Salary above the average.,"As business grow each year, the complexity of your day to day gets harder as in needing greater dive deeps into data to understand root cause of issues. And as is a high paced company, deadlines are real short to properly give an accurate answer.",4.0
381,Great pay and the benefits are Amazing,Very hands off when it comes to management,4.0
382,Many opportunities within the company.,Not very flexible and very little work life balance.,4.0
383,"Easy to learn 3 days off good pay, and good benefits",start as a seasonal no benefits until you become a permanent associate no respect from bosses no chances of growing no possibilities of change the shift timing,3.0
384,Overtime Paid every week Management Bonus Equal Opportunities,Peak season long hours Hr Pto Vacation time,3.0
385,Very balanced with chance to excel,Lots of management policies and regulations,4.0
386,they give away cool work gear and have flexible hours.,They could communicate and pay more to match industry pay structure.,5.0
387,"* At Amazon (AWS) I have the best toolbox to learn and grow. People here are respectful and high achievers. They really abide by the Leadership Principles (LP) which can help you grow personally and professionally. * You can find many employee communities which makes it easier to belong and practice your culture. * Flexible: although there is a lot to do (Bias for Execution), there is flexibility which allows for work-life-balance. The LP of ""Hire and Develop the best"" means there is a lot of focus on employee well-being. * Compensation is competitive, but Total Comp is also dependent upon RSUs and therefore share price.","* Difficult to get promoted (not impossible). You have to build a body of work showcasing your impact outside of daily responsibilities. Since everyone here is a high achiever, the bar is set quite high. * Large company, can be difficult to get upwards visibility. * There seems to be too many services at AWS. It allows AWS to innovate quickly but can get confusing to learn.",4.0
388,"- Lots of cutting-edge work being done in robotics/AI/simulation. Great place to work as a scientist in industry imo. - Impact of your work is very tangible. If you help build some advanced robotic solution, it would potentially be utilized in fulfillment centers across the US, and have a huge impact on Amazon's business. - Competitive tech compensation - (At the time of writing) a lot of teams allow working from home if your specific job duties allow it - Promotion process is very clear and well laid-out. Although some view it as onerous, I think the transparency and clearness will make promotions more equitable overall. - In general, very easy to reach out to and talk to people from other teams. Most people are happy to help out or share their thoughts if you are stuck on a problem. - Very few meetings (although I've heard this can vary with team).","- Some benefits are below FAANG pears (e.g. 401k match has max contribution of 4% of base pay) - If working fully remote, can be hard to meet and make connections with other employees unless you set aside the time to connect virtually or visit an office at some regular cadence. - Experience is very team-dependent (can be seen as pro or con I suppose, need to make sure you like your team and manager before joining). Some teams/business units will naturally be more stressful than others. Try to figure this out before applying/joining.",5.0
389,I'VE WORKED IN MANY... MANY.... warehouse positions and have never experienced one as Amazon. You have opportunities to move around in positions. Time off options. Amazing managers (They are not disrespectful!),"Repetitive, Distance, Long hours, Boring, pondering side effects",5.0
390,"Days do fly by with a lot being thrown at you each day. You will have to learn a lot, but you have the time and resources to do it! Dedication and hard work on the LP's translate into better work days and you will find a natural order of getting everything done. Teamwork is amazing, but you have to do your part. Anyone is willing to help, but you have to know the channels and avenues to get the help you needed, so SPEAK up. Pay is excellent, benefits are premium.","With a lot to learn, you will feel overwhelmed, but don't worry everyone learns how and what ""working backwards"" means for them and applies it to be a better Amazonian. Duplicate work - you will find a lot of this, this is due to so many great ideas on how to do something! Therefore, be careful about TIME WASTERS and things taking you away from your individual goals. It is easy with the many things the company has to offer, but to succeed you have to get organized and FAST. Training is done quickly and you may have to figure out how to do a lot of your job primarily by yourself as a remote employee.",4.0
391,excellent benefits on-site wellness lots of overtime around holidays and peak,repetitive and prone to minor injuries will uphold their policies til the end no matter what,4.0
392,Does not listen en to employees,In house training for lifts,1.0
393,"Overtime opportunity, tuition reimbursement, RSU's after a couple years. Easy to hit performance goals. It's not a sweatshop like it's often portrayed.","Boring/routine work, incompetent management. Zero chance for advancement, good if you are in college/out of HS though.",3.0
394,-Learning frameworks -Tough problems to solve,-Culture can be challenging for some folks -Comp is a bit unconventional,4.0
395,Pays a lot for a first job,"Monotonous, usually bad management, managers tend to favor certain people",2.0
396,awesome tech. Brand recognition is great.,lots of work! work/life balance is a challenge,4.0
397,"great staff, creates a working family",not great working conditions in terms of hourd,5.0
398,-Good Pay -Good Manager -Flexible,-Was not paid commission -Tough finish to 2022,5.0
399,good work environment and calm,extremely long hours and to many times a week,5.0
400,None. This is a terrible place to work. I actually can’t think of a single reason someone would want to work here.,"Forced me to quit after injuring myself on site. I developed carpal tunnel syndrome working for Amazon which made it painful to work. They denied accommodations and required me to write down (re writing the same answer 3 different ways) until it sounded like I had injured myself elsewhere “in my own words.” They changed the time-off policies with no notice which caused and unprecedented drop in hours for me and then would not approve my medical leave for seeing a doctor trying to get accommodations. This caused me to go negative in hours and I received emails saying they would fire me soon. I pleaded with HR, who are two uneducated women who do not care about the employees and will make no attempt to help. All of my superiors knew it caused me pain to work and I was told “No” personally when asking for them to please help me by every level of superior I was able to talk to. I can’t use my right arm hardly at all now and I still can’t get a job. They made sure I swore it wasn’t them after I told them it was and then said they’d fire me and would not offer accommodations. ON TOP OF THIS, my login was immediately invalidated when I resigned, so I don’t have access to my W2. That’s right, they won’t even send me a physically copy and are denying access to the digital one because guess what? It’s not their problem. I’ve already contacted the same HR team I was looking forward to never having to talk to again and do no expect to hear back. This was my third Amazon location and they just keep getting worse. Do not work here or at any Amazon location.",1.0
401,"Fast promotions, based on other managers quitting. Decent salary, if you stick it out. Great payoff if you are not one of the many managers who quit.","Terrible working hours. No compensation for working hard or putting in extra time. No clear direction other than attempt to make or save more money. Amazon management revolves around playing the political game of gaining favor from people who are career greedy, and figuring out how you can get them a promotion so that you can also be considered for a promotion, or outlasting your counterparts.",3.0
402,Stable full time shifts Vacation and paid time off Great Benefits 401k matching Opportunities to learn multiple Pits,Break times Better management Need more pay,3.0
403,Great place to work. Fun team atmosphere,Need better pay. Better costly benefits.,5.0
404,Great company with great atmosphere.,Work life balance can be tough at times.,5.0
405,"The company takes good care of its employees, we receive benefits the first day of employment, also raises every six months. I was noticed by a manager right away to become a pallet supervisor and make sure nothing is expired or lost, and to put the products in the right area for them to be send to customers.","I was injured by a forklift and the manager chose not to help me or call an ambulance and put me right back to work. I suffered a concussion, and memory loss from this.",5.0
406,"The attention given to the onboarding process is a amazing! The training is customized for your position, delivered in many engaging ways, and of excellent quality.","Some roles are offered only to those who can travel to one of the HQ offices, and there is a new policy being developed to return people to their offices at least 3-days per week. This may be a deterrent to some people.",5.0
407,this job really is like working with just all of your friends with people you meet and learn about while also doing work and enjoying it more than other jobs.,some of the management is strict and a bit over the top depending on your shift,4.0
408,Because their was a productive system in where everyone would work and when anyone need help in the department they would help you .And Amazon had a charity foundation where costumers would pick their own choice of charity and amazon would give charity there.,That amazon had ended their charity foundation even though they are one of the biggest company's out there.,4.0
409,1. Lots of technical opportunities 2. A good development ecosystem,1. Leadership is not very communicative 2. Micromanagement steals joy from completing a project 3. Toxic work environment. No one is eager to help out. 4. On-call culture is bad,2.0
410,PTO and VTO was generous,Management micromanages and doesn’t know how to complete the jobs they make their associates do. HR is useless,2.0
411,"They have very high expectations. They expect employees to be high IQ, self-starters who will learn on-the-job. This means that all the people around you are... high IQ, self starters who will learn on-the-job. If you appreciate that kind of environment, this place is for you. Everyone understands that disagreement is how you arrive at a solution - not a criticism of a person. Hierarchy is seen as a mechanism for decision-making, not a sign of status. Even within the first few months of working here, the services you contribute to and write code for will be hit with more traffic than you could possibly imagine - in other words, if you like the idea of creating-at-scale, this job is for you.","If you like your job to just be a job, you won't like working at Amazon. You need to take pride in what you do and enjoy going above-and-beyond.",5.0
412,"learning something new everyday, working with new people",working overnights was hard at times.,4.0
413,Fun job. Can be challenging managing 600+ director reports,Work load work life balance,3.0
414,"Great people, team autonomy, solid internal tools.","Slow development, big org bureaucracy.",4.0
415,Good place to start your career,Some offics politic you have to be cautious,2.0
416,Good company to work for,Long hours if you have a family,5.0
417,"friendly, dynamic, interesting, and challenging","teams culture defers, needs better organization and planning",4.0
418,"Firstly it’s Amazon, so it looks good on your resume. The benefits are great and some of your coworkers are amazing people.","Work life balance is not a thing, I would work between 15-17 hours some days because I was the only manager on shift. At the Amazon fresh you as a manager have to do a lot more physical labor. I’d walk a minimum of 20 miles a day. Favoritism is rampant, promoting people that they like over who can do good work, had a racist manager who is the reason so many other managers quit, it took them 7 years to fire him after he was reported over a hundred times. Overwork, management doesn’t communicate well, the pay isn’t worth it. The same job at Hellofresh pays triple the amount. Lots of stress and HR doesn’t help much with anything, long shifts. I actually use to dread my last day off before work because it would give me anxiety to think about the hell id walk into everyday. I trained other managers on my shift and they would take them to different shifts and leave me alone on the night shift to run alone for months at a time. This isn’t a con but i got really good with operational tools and such because I was alone and had to teach and depend on myself. Long story short don’t do it.",1.0
419,Great team to work with,Too restrictive on their employees,5.0
420,Benefits are day one Hard to get fired,Hard to promote Hard to get fired Overly optimistic about failure,4.0
421,Relative autonomy if you have a good manager and ok compensation,"Horribly short-sighted and flip-flopping decision-making from higher-ups, leading to multiple failed/failing offshoot businesses that were never good ideas to begin with. Who is surprised at the layoffs when you are hiring entire teams to support suffering businesses like Amazon Fresh? The most surprising thing about the layoffs was the talent that was let go - some of the best, most hardworking employees were terminated as part of this half-baked decision. Watch your back if you choose to take this risk, and make sure you have enough savings to support yourself past the two months they give you when they let you go.",1.0
422,Was lucky and got on a really good team very good work/life balance and interesting projects,Can't work from home anymore for no apparent reason,4.0
423,Opportunities to promote. Higher compensation then most other businesses for this position,Sometimes can feel like customer service rather than HR,4.0
424,The work was very easy. Training took under two days and was paid for. Hours are pretty much guaranteed and you can choose your shifts. You work at your own station and can just zone out for a few hours.,Close to no human interaction throughout your shift. Sometimes I went the entire day without saying a single word to anyone. It also takes a while to be noticed and promoted. Usually you are just transferred to another position.,4.0
425,Great job. Loved the location. Easy work. Free stuff. Can’t complain.,"Cons? Hmm not any comes to mind. Everyone’s minds their business and works. Now if that doesn’t happen, it’s up to you to change the narrative.",5.0
426,"Sign on bonus for the first two years, only thing is if you want to leave the company before your 2 years is up you have to pay all that money back.","New management, after Amazon took over Twitch things changed drastically.",3.0
427,- Amazon offers a ton of internal courses which are awesome and can help expand your skill set - My role has become very focused to a particular task and therefore has more off-time,"- Unclear goals from leadership - High turnover of leadership - Requires losing time and salary to get a ""promotion"". It's ""putting you through the ringer"" in order to get a better promotion, but makes no sense to lose +10k in salary to take a role in leadership that doesn't stick around as it is.",3.0
428,"Work is pretty easy, with the potential for upward mobility.","Very strict on adherence, management will be constantly on your case.",4.0
429,High end insurances with low cost out of pocket.,Long hours at some locations.,5.0
430,Immediate benefits if you work 30 hours per week,10 hour shifts to get started,4.0
431,Pay is alright and not that demanding a job,"If you achieve certain standards just because you were in a good mood and decide to work really hard that day, they expect you to maintain it. Not a huge negative but a nuisance for sure.",3.0
432,"weekly pay, opportunities to end shift early, opportunities to work more hours.","very fast paced environment, your feet will hurt from walking on concrete floors all day, high standards when it comes to work flow.",3.0
433,"+++ Amazonians live the leadership principles continuously raising the bar and more importantly those around them. +++ Nice onboarding period to acclimatize, learn and settle in to be successful. ++ Working with the latest technology on the market. + Compensation and benefits are good. PTO could use a boost especially with employers moving to unlimited plans giving hard working folks the most flexibility.",No cons at this time.,5.0
434,Innovative culture; fast-paced environment; various opportunities,Lack of leadership training & coaching; lack of competitive compensations; lack of equitable processes (especially in promotions),4.0
435,"Benefits, Full time, flexible hours, paid time off","Every second of your time is tracked to be held against you even if you complete your goals. The rules change constantly with no time given to adapt before you are held accountable. Almost every change that gets made is made to increase the bottom line without consideration to how it interrupts the employees actual job processes. We are often told to learn an entirely new process just to unlearn it when the systems finally get updated to match the new rules, those two things almost never happen simultaneously.",3.0
436,Good brand and challenging work,Large company to work for,4.0
437,"Fast pace environment. 4 to 5 hour shift goes by quick because you are so busy. Very diversified, get to work with people from all cultures and ages. They have vending machines with gear like gloves and orange safety vests in case you lose yours. because I scanned over 350-450 packages my picture was taken and I was rewarded with a Dunkin' Donuts card which I thought was funny considering we work for Amazon. But it was nice to be acknowledged since there were so many people working there. if you are a good worker you can pretty much work where you want or were you are most efficient but also be prepare to be pulled away if they need you somewhere else. especially if you are considered one of the more efficient workers.","It can be a toxic environment. A lot of complaining about the work load mostly from the younger generation. "" F this place N word"" was their mantra, heard it every morning. I would tell them ""just think of it as you are getting paid to workout!"" Because they have a vending machine with gear in case you lose yours, people tend to abuse this and not keep tracked of their equipment. Parking lot would get littered with gloves and vests. If you were a fast and efficient worker they would move you around to pick up the slack of the slower employees. Some of these people were barely working making it frustrating for the people like myself who were scanning 3x the packages they were for the same pay. Management or the leaders they had on the floor were mostly young and were not trained to be leaders or have a proper work etiquette. We all have name tags and one of these young punks kept saying ""hey you, yeah you"" to me on several occasions when I advised him my name is on the tag and to address me properly and respectfully or don't address me at all. He no longer called on me from that time on, nor did he apologies. I was a warehouse manager for 8 years before working in IT and never treated my workers like they were cattle. Another big problem is some of these people were not even competent enough to scan the freight onto the pallet. Normally first box gets scanned to the pallet it goes to and after that you can scan freight to the box already on the pallet. This process was challenging for some and if you are working with this person then you usually get pulled aside with them even though you weren't at fault. I would now have not only scan my freight but rescan their freight in. I tried to explain this to leadership and advise who was the problem but, they rather pull a whole group aside instead of the the individual making the mistake. Bottom line when you scan something in right, it has a different tone beep and goes green showing it was scanned successfully and it does the opposite if you don't scan it in properly. This is not rocket science!!!",2.0
438,Benefits Promotions Stocks Growth Resources,"Site can be very political, cultural stems from senior leadership down",5.0
439,There was Consistent work offere,It’s was not the best company,3.0
440,Easy work Time sometimes flies,Repetitive Boring work Mind numbing,3.0
441,"Keep in shape, work by yourself, overtime during peak .. that’s about it","No union, you don’t actually work for Amazon My DSP (delivery service partner) is my real boss who pays us and they are great Amazon will do what they can to make sure the bonuses aren’t attained by nitpicking and reprimanding you when they feel bored. And then cut routes and change routes every other day. Terrible computer routing. No real upper management Terrible perks Abused When it’s slow they’ll find stupid things to make you miserable that didn’t matter during peak",2.0
442,"Scale, complexity, very unique challenges to solve at this scale",Lot of bureaucracy and hoops to get over before getting anything meaningful done. The Leadership principles are designed to get you one way or the other.,2.0
443,"There was a good work life balance, PTO the day you start is a plus, and coworkers were all very nice to be around.",I would say two of the cons are mandatory overtime and the job can be physically tough at times.,5.0
444,"You need to be a good a software engineer to work here. You will not be able to slip through and not get things done. If you are competent however, there is a lot of freedom with how you get to approach your work. I often work less than 8 hours because I can get everything I need done in less time, your experience may vary though. + Pay and benefits are great. + Lots of freedom and independence. + Fast paced + Great Resume Addition","- Lots of acronyms to learn. It will take awhile before you even know what people are saying half of the time because there are so many, and they are constantly used in both written and verbal communication. - Tons of systems to learn. There are a ton of systems here that work together to make Amazon function. You'll need to learn a decent amount about each of them to really understand how things work. - On Call. You'll likely need to be On-call for up to a week at a time periodically. This means you can get paged at any time if something isn't working correctly, and will need to fix it. This can happen at anytime, even while you're sleeping.",4.0
445,4 days work week and 3 days off,No clear guidance. Can move up but a lot of favoritism even if you work hard.,3.0
446,Amazon has Flexible Hours if that's what you're looking for.,Since it is flexible it is sometimes hard to get hours since there are many,3.0
447,"Part time, plenty of VTO available in slow season. Basic job duties. Gift cards",Hard work and long hours during the holiday season.,5.0
448,Good place to work with diversified areas within the same company,Moves too fast and can get hectic during certain time of the year,4.0
449,"-Every assigned task is simple. -Excellent benefits (medical, vision, dental, 401k, HSA plans, legal support) -College Tuition covered -Free technical training (Various IT and Business certifications) -4 days on, 3 days off",-Repetitive and boring work -Physically demanding -Occasionally stressful -Frequently have to deal with lazy colleagues -May have to provide support to rude third party vendors,5.0
450,Good benefits and decent pay,terrible upper management and hours,2.0
451,"Full time, part-time, flex shedules, and season positions Medical, dental, and 401k Every year you gain a $1 and some change until you cap out and every 5 years after that you get a bonus that increases with every 5 years and would have to move up a tier to earn more",Repetitive tasks can get boring,5.0
452,"* Clear expectations * Good benefits, PTO, Overtime * Choose and/or change shifts monthly if you wish * Easy department transfers to get more experience","* Low pay * Repetitive work * Long hours * Hard physical labor * Difficult communication between departments, and hard to get needed systems to communicate properly.",3.0
453,Great opportunities to do projects and be pushed by hard-working people,"Development can be accessible for some, but very challenging for others.",4.0
454,"-You're getting paid FAANG cash! Congratulations! The RSUs you're receiving aren't funny money! It's not some weird overenthusiastic startup guy trying to convince you that SOMEDAY those options will be WORTH SOMETHING! Nah, it's actual real-life compensation for your time and effort! -If you get to be on a good team, Amazon can be a very positive experience. -It looks great on your resume; future potential employers will look at you having spent a while at Amazon as if you are a hardened bad*ss.","-If you get a BAD team, your experience can be kind of a nightmare. -Reorganizations and shifts happen a lot, so even on a good team it's hard to guarantee it'll STAY good -They don't spend as much money on free food and nap pods as some tech companies (which, in the era of remote work, may be fairly irrelevant to you either way). To be fair, some tech companies spend that money, historically, to try and get you to stick around the office way longer than you should be staying / avoid paying you more by making you think it's ""like a family"" so this may not be an issue even if you're in-office.",3.0
455,"Pay is decent for WFH, $15 an hour for my location. If you like working by yourself, probably a good job for you. Calls are back to back all day long.",Management does not give you the help you need. Management does not communicate,2.0
456,I got to pick my shifts; Easy to learn all tasks,"It was hard to get the shifts I wanted since there were so many workers, so I ended up having to take extra early shifts at times; No manager on-site which is annoying when you have question",4.0
457,Learn good work ethic and the habit of working fast because there's no choice.,Not enough time to go to the bathroom. Things may have changed. I worked there several years ago.,3.0
458,Great place to learn new things for someone fresh out of school and to understand the work and management environment,"Too many responsibilities for the pay, short staffed so we’re expected to do more work to cover up, disrespectful treatment from associates. Most people here dislike their job and want to go somewhere else. A lot of nepotism and favoritism involved as well in upper management",1.0
459,The Amazon culture and business mindset frames how I think about my important part of the Amazon's larger important thing which is the customer. I have found my way through challenges and mental blocks faster than I have at previous companies given their principles and engagement policies.,"Onboarding into the Amazon culture and operational framework is not an overnight process. It has taken a good deal of time and application outside of my direct responsibilities to understand how to operate within the environment. I have not been perfect by their high standards, but the company seems to understand this, and is encouraging me to get there.",4.0
