Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
2,Too much politics,nan,Put lots of effort to make a great work place Good learning place for fresh to 3 years engineers A lot of things to learn even for experienced person,Way too much politics a lot of Taichi masters pushing responsibilities to others Succession usually based upon how well you are connected to upper management and upper management keeps a very close knittedelite circle,Industrial Engineer,Current Employee,Melaka,15/02/2016
5,Good company,nan,Good salary financially best positioned company in semiconductor active in all key drivers of todays economy excellent colleagues fantastic campus,Have to understand and develop a passion for semiconductors among only three European semiconductor companies so a siliconvalley style atmosphere not available this also means that switching jobs is less fluid and tends to remain within the electronics industry,nan,Current Employee,nan,20/04/2012
3,analog engineer at Infineon,nan,Good oportunity to learn new things to improve yourself by working in a profesional environment to be part of a motivating team,very often you are required to work extra time to be able to finish in time for tape out promotion and salary increase is not as motivating as it should be,Analog RF Engineer,Former Employee,Bucharest Bucuresti,10/09/2009
1,Good Culture Extremely routine work,nan,Pay is in accordance to semiconductor industry standardsGreat work life balance and HR facilities Great culture to work in Very helpful and cooperative colleagues,Extremely mundane and mind numbing work No scope for growth in Bengaluru Great things are happening in Infineon but only in Germany Despite a good pay students from TierI colleges may want to give it a miss to save a dip in their IQ An absolute career suicide to have it as a first company Management in a constant flux with very frequent and confusing reorganizations,Software Engineer,Current Employee,Bangalore,04/02/2019
4,Good place to work,nan,Good learning experiences good worklife balance very good salary good HR policies after you reach home or when you are on leave you will not get your boss call,No work from home not much interaction with the customers few domains in the company is very narrowlimited Bangalore zone has lack of confidence compared to the teams in Germany not well known to the common people career growth is slow,Anonymous Employee,Current Employee,nan,01/06/2015
2,No conversion for Interns,nan,Very helpful team members Decent compensation pay and other benefits are not that bad You will get a chance to learn a lot from the best experts,The projects given to the interns are not at all related to their field Even if you are hard working and perform exceedingly well there will be no conversions from intern to permanent employeesYou might get a contractexternal position if you are lucky Preferential treatment towards IITs and NITs,nan,Former Employee,Bangalore,11/09/2015
3,Potential to learn if you have the initiative,nan,Good pay and benefits for an intern Opportunity to learn a lot if you know where to start Biweekly intern meeting to meet other interns from other departments,Not much direction was given for the job and management couldnt define their exact problems All the other colleagues are too busy and stuck on their table making the atmosphere quite stiff and difficult to have casual chat,Data Analyst,Former Employee,Munich Bavaria,21/12/2015
3,Nice balance between life and work,nan,Work load in most cases are low Nice working environment most of colleagues are nice Working hours are flexible and home office is an option Also that means youve got more time to catch up with new technology trend,Management politics is heavyAlso its common that IT managers do not know IT So if you are really a software developer your development skill will not make you a beautiful carer here Also quite a few IT staff are not so competent from my point of view,Senior Software Engineer,Current Employee,Jaipur Rajasthan,27/10/2012
4,Great Places to Work,nan,Open Culture Friendly environment good benefits Scope to go beyond assigned responsibility Good TOP down communication Empowerment Research and development environment Focus on Employee Development Diversified workforce Equal opportunity employer,Not working on direct consumer products like Mobiles tablets or laptops unlike processor companies Not big enough in India compared to other Semiconductor companies in India Located in Brooke field reaching office in heavy traffic is a challenge,Head of the Department Central RampD,Current Employee,Bangalore,05/05/2015
4,Excellent work life balance working culture,nan,1 Systematic approached of work 2 Excellent work life balance no phone call on weekend 3 German culture everything is well covered to ensure projects will move smoothly 4 Reasonable annual increment and bonus,1 Too many staffs who work more than 1525 years chances of promotion is low 2 No operation in Singapore All operations have moved to Batam Malacca and China 3 To reduce operation cost travel allowance transport and hotel allowance have been cut,Senior Engineer,Former Employee,Singapore,08/11/2015
4,The company provides good development opportunities to employee especially fresh graduate For that I am grateful,nan,It provides a good platform to learn especially each of the employee is given equal chance to be good The company has great plans to forecast coming future and able to display to worker by quarter yearly,Some of the work progress are allowed to be slow which sometimes is employer are not considered as LEAN compared to employee from other company Need of upgrading some of the facilities such as canteen service,Project Manufacturing Engineer,Current Employee,Melaka,15/10/2013
3,Infineon Technologies NA good and needs improvement,nan,Good technology and products competent dedicated knowledgeable technical sales and marketing colleagues competitive even somewhat generous pay and benefits good deal of freedom in executing job responsibilities,confused management no clear direction first unlimited growth then reduction of company into possible death spiral slogans whatever it takes never stop thinking are only words with no management commitment Personnel and administration people and policies not very successful,Field Applications Engineer,Former Employee,nan,14/05/2010
5,Infineon Technologies,nan,An excellent opportunity to advance my intellectual apparatus Infineon gave me a chance to learn 200 more than what I actually knew,I would say that this organisation has not a single downfall except for the fact that there is not much interaction between one another,Applications Engineer,Former Employee,Warstein,23/06/2010
2,Not such a great place for experienced people,nan,Technically good company with possibility of exposure to a variety of topics looks forward to newer technologies,Management lacks clarity and vision for the site runs behind quantity over quality in initiatives at BLR site It always prefers outgoing personality over character thus load and shinier are preferred even if without any real value addition Also the company has too many processes and is slow in decision Potentially could be a great company but management and politics are killing the company here Its full of bosses but no leaders,Staff Engineer,Current Employee,Bangalore,28/06/2019
5,Infineon technologies is a great place to work and learn,nan,Very good work cultutre strong management teamdedicated workforce and an effective way of execution of thingsopen for ideas and toughts and always encouraged for newer aspects of thinking,Little accelerated towards growthmissing out with little real aspects of present days marketKeen interest should be shown on capturing the innovative mind set of the market,Project TraineeCorporate Strategy,Former Employee,Bangalore,31/03/2010
5,Infinion,nan,Everything Its a wonderful company with wonderful people best job i ever had and ever will get again Thank you very much for this great time,Nothing Really everything is great about this comoany I had to lie if i would find 20 negative words to describe this company,Anonymous Employee,Former Employee,Berlin,18/02/2016
5,Great place to work,nan,Great culture and working environment with great management Great learning platform with multiple technical learning workshop and training Great career development and personal development,Multiple approval system which slow down the work progress sometime,Senior Applications Engineer,Current Employee,Kulim,25/04/2014
4,Rating at 38,nan,Good place to work Flexible time Business is good and stable,Worklife balance depends on department where you are There are departments that are really great and so great place to work is really true But if you for any reason lost to the unfortunate department well take it as a lesson and experience that worth to remember for a life time,Senior Engineer,Current Employee,Asia,08/12/2016
3,Good for a career boostupstart,nan,Since it is my first company I do not have any reference point to compare my job with some other experience But it is good for the experience of how several processes and plans gets execute for a project good for learning the basics and interfacing of hardware and software as well as working of the software while considering safety in vehicle,Sometimes it is too much work pressure and ego problems between colleagues,Software Engineer,Current Employee,Bangalore,14/01/2018
5,Infineon is a employee friendly company,nan,Infineon is a employee friendly company Despite being in a not easy market it will always try to respect employee needs and try to retain employee,After it spin off from Siemens Semiconductors the product portfolio is continuesely shrinking and become a niche supplier,Electronics Engineer,Former Employee,Singapore,14/05/2017
5,Priority for work life balance,nan,1 Good pay 2 Good culture 3 Learning opportunities 4 Career growth 5 Job security 6 Very good work life balance,No cons if you are happy with industry standard salary one person can move out only if his concern is better and better pay,Anonymous Employee,Current Employee,Bangalore,09/01/2019
5,Statistical Process Control Engineer,nan,Professional colleagues advanced working envirionment challenging tasks and projects good team building process,No napping time allowed during lunch break far from the MRT station dun speak english all the time,Anonymous Employee,Current Employee,nan,09/11/2015
5,Requirement and Verification Manager,nan,Good salary and conditions Chance to work in lowmidcomplexity projects and to know the different steps and milestones required for the development of a product,Tasks may get repetitive Too many restrictions regarding the workflow and documentantion preparation in projects that are Safety related,Anonymous Employee,Current Employee,nan,11/12/2019
5,Good Opportunity to work with great people around,nan,Main Headquarters Good Pay Great People to discuss with Good Management,Fortunately I have to think a lot over it because I never found one,Anonymous Employee,Current Employee,nan,15/04/2015
5,Top employer,nan,I like the high performance spirit very much Highly professional environment with reasonable career opportunities and international character Strongly recommended,There is not much to be said about this point Big companies are told to move very slowly like elephants But even that is different here,Tech Dev Engineer,Current Employee,Regensburg,30/09/2015
2,Too much politics,nan,Put lots of effort to make a great work place Good learning place for fresh to 3 years engineers A lot of things to learn even for experienced person,Way too much politics a lot of Taichi masters pushing responsibilities to others Succession usually based upon how well you are connected to upper management and upper management keeps a very close knittedelite circle,Industrial Engineer,Current Employee,Melaka,15/02/2016
5,Infineon is a great employer,nan,Intercultural teams CAMPEON Headquarter is a beautiful working location flexible working times nice colleagues good team spirit interesting and challenging work tasks,Nothing to criticize at the moment,Anonymous Employee,Current Employee,nan,23/08/2019
5,Dynamic international company with solid ethics,nan,International team flexible hours career opportunities working ethics,Not many chances to speak German at work limit fast learning,Component Validation Engineer,Current Employee,Villach,18/06/2018
5,Good career opportunity,nan,Clear career path where you are able to select which path suits your working expertise Challenging tasks and able to collaborate Globally with the same departments from different sites Business trip opportunities Great place to work,Overwhelming workload Salary is below average,Systems Engineer,Current Employee,Melaka,13/02/2020
5,Infineon Technologies Batam,nan,i have a lot of chance to collaborate with global team around the world in Infineon Paid well in local standard,main set of Over Time from almost all of the employee for me looks like not make employee not productive on time management,Business Analyst,Current Employee,Batam Centre,13/02/2020
5,Amazing place to work,nan,amazing work life balance nice intercultural work atmosphere friendly and supportive team Very good learning exposurevery good managerial ability development,For excelling to higher positions along with very good technical expertise very good knowledge of german is advisable but not neccessary,nan,Current Employee,Munich Bavaria,06/03/2017
5,Good company that is improving steadilyGreat people,nan,Opportunities are available for those who work hard and take initiative Great people Good work life balance,Nothing major to complain about,Anonymous Employee,Current Employee,Munich Bavaria,21/02/2014
5,Great work lifebalance long term vision and stability,nan,Work life balance Long term strategy Good work environment Real sense of multicultural and international environment Focus on people,Still a strong tendency to centralize decision making in Germany Sometimes slow towards changedecision making,Anonymous Employee,Current Employee,nan,27/05/2019
3,analog engineer at Infineon,nan,Good oportunity to learn new things to improve yourself by working in a profesional environment to be part of a motivating team,very often you are required to work extra time to be able to finish in time for tape out promotion and salary increase is not as motivating as it should be,Analog RF Engineer,Former Employee,Bucharest Bucuresti,10/09/2009
5,Great Place to work,nan,Really enjoyed being a part of this company for 25 years very nice colleagues and the job is very interesting and it never gets boring,sad to leave and definitely will stay in contact,Customer Logistics Management,Former Employee,Neubiberg,02/09/2016
4,Great place to work,nan,Top management works hard to demonstrate their great place to work motto Adequate empowerment from middle management to carry out your daily task Adequate benefits perks with fair wages,Lack of technical training for the working level Lack of job rotation opportunity Focused only in 1 specific job functions for most of my career back then Lack of systematic approach to coach new hire handing over task,Senior Engineer,Former Employee,Melaka,12/09/2018
3,In general a good place to work inconsistent company culture,nan,Good medical benefits and competitive salary increments for graduates Friendly colleagues Good working environment Opportunity to work with diversified cultures Solid engineering and products,Local management expects conformance does not take well to differing feedback on policies or business strategy directions Missing in trust human touch and concern For eg despite availability of flexible work arrangement management is quite traditional and do not actively openly support it,Anonymous Employee,Former Employee,nan,05/05/2019
5,Great mentoring high transparency and a wellmaintained relationship with universities,nan,I highly recommend this company for a real engagement with the juniors and maintaining an atmosphere of constant learning and exploration Your ideas will be heard and taken into account you can bring your creativity in no matter what the job requires to tackle the problems you try to solve,Theres no contrary point of working in Infineon but thats mostly because I did not experience major setbacks during my time there,Programmer Analyst,Former Employee,Bucharest Bucuresti,11/07/2019
5,Technician II Engineering Sample,nan,Nice work places Competitive Salary Professional Good and friendly teamwork Fairly skill levels and grades upgrade Like big family that made me enjoyed it and convenience to stay,Pressure sometimes more than expectation although it will make us stronger in future Need to improve the meal service better taste and health food,Process Engineer,Former Employee,Batam Centre,19/06/2016
1,Please dont spoil your career by joining here,nan,Generally the overall companys culture is not that bad but mainly depends on the group which you work which matters a lot They have on above par medical benefits transport facilitiesetc Pretty good laid back place,So far in my professional career I have never seen such a department filled with dumb and idiotic people running the analytics function For people starting their careers in analytics or who have been in this area of analytics please please dont join as this place will ruin your career The management just knows how to play politics for example isolating key people from the projects not involving right people in their areas of expertise racial bias when hiring not giving due credit for the work appreciate your work and creativity The whole division is known as Little India this is for a reason as its filled with people from a particular race The team is led by people who doesnt have basic knowledge about analytics and theyre the ones who conduct interviews for hiring peopleso if you think the interview was easy the worse is yet to come after you join this place The management just knows on how to beat around the bush So whatever work you do you will never get any due credit for your work If you join this place you will forget what you would have learnt previouslyin your schools work places If you would like to learn on how to conduct politics you can do your doctorate degree in playing politics here So one important thing is that when you join this place it would be very difficult for you when you want to switch your jobs as you wont be keeping pace with current analytics trends Henceforth getting your next job would be very very difficult,Data Scientist,Former Employee,Singapore,08/09/2016
4,Nice company to work with,nan,It is possible to do teleworking at home All in pay contract is flexible Many health programs for employees Complete documents and databases Various on site trainings and on line trainings,No stocks issue to employees Not good place for employees who smoke Bonus system is too rigid It is not easy to have chances to be promoted,Verification Engineer,Current Employee,Villach,21/01/2015
2,Unrewarding in spite of being recognized for good work,nan,Good and a lot of technical work of good qualityas cmompared to similar companies in Singapore in the same industry,Bad management Poor salary compared to industry Slow response in decision making No room to grow wedonotcare and toptobottom style of management,Senior Design Engineer,Former Employee,Singapore,11/06/2011
2,not a good place to work,nan,I would put only flexibility in timing and all in pay contracts rather than that i cannot see anything impressive here,department manager has no idea about the his main responsibilities and employee work no good salaries no trainings forget about your careertechnical ladder stuff,Design Engineer,Current Employee,Graz,02/12/2013
5,Stable Laid back who trust and respect each employye,nan,Stable AWS more than a month bonus Overseas travel for global team Well provided training Inhouse or outside if needed eg NUS Trust and Respect,Depends on department Redundant slide creation Lack of template to follow for reporting,Senior Analyst,Former Employee,nan,23/06/2020
2,Marketing and Sales midlevel,nan,Solid reputation as part of Siemens BU has autonomy,Behaves not like a multinational powerhouse but a conglommerate of many small companies No prestige built in APAC since we became Infineon Terrible BD and nonexistent marketing Contempt for customers esp Chinese customers however bigimpor,nan,Former Employee,Shanghai Shanghai,12/05/2010
4,Everything is good but just with low SALARY,nan,Good environment indeed Good atmosphere nice colleagues that willing to share knowledge,Pretty low starting salary if by using 7 increment of salary year to forecast the future salary it will be extremely hard to survive in the future,Product Engineer,Current Employee,Melaka,18/10/2017
5,System Engineer,nan,Great working culture nice people relaxed country living environment Work life balance varies For me i am still learning thus going back late to learn is a norm,Depends on department the good and bad varies If you have a good manager then all is good but if you have bad management then its bad This applies not only in this company but other companies as well,Systems Engineer,Current Employee,Melaka,19/11/2017
4,Great Place for Work Life Balance,nan,Overall it is a good company to work with No politics good camaraderie between colleagues work life balance many training opportunities and good management with future of the company guaranteed Benefits wise I would consider normal for a MNC company,Promotion is slow it takes quite some time to climb up the career path ladder Increment is low and lots of meetings and paper works,Senior Engineer,Current Employee,Singapore,29/10/2014
3,Software Engineer,nan,The offices are nice there is a good cantine on the premise and I really appreciate the flexibility in working hours The people are open and friendly and the location in Campeon is really nice,Because the company is not a software company the focus is on support and production and products and not so much on the new available technologies I think some upgrade of the target technologies should be more in focus,Anonymous Employee,Current Employee,Munich Bavaria,13/12/2016
3,Poor job scope,nan,Friendly environment German culture Lot of young people in the companies Plus the office is very nice and the building is very unique and beautiful,Poor reward systems No transport allowance Company carpark is always full There is limited place you can go to eat during lunch time,nan,Former Employee,nan,21/04/2010
4,Nice people and good benefits though too many processes,nan,I really enjoyed the people working here pace is good and moderate environment is nice with cafe development though slow and a lot of training opportunities Good security and emphasis on working through systematically,If you have no patience on processes follow up then its not good for you Else its typically German way structured or they at least wish to have proper processes,Anonymous Employee,Former Employee,Singapore,11/10/2017
4,Infineon Romania a place to start career,nan,flexible working time good collaboration with other rd sites great working place good team buildings activities possibility to learn about semiconductor industry,less financial benefits poor health insurance small salary package and benefits for experienced engineers too many new employees without experience in semiconductor rd field,nan,Current Employee,Bucharest Bucuresti,19/07/2010
4,A good company,nan,Its a company that plays its part in AutomotiveIndustrial productionChip card and Power management areas You can find out more on the company website If you are interested in these areas then it will be a good company for youIts a company that takes good care of its employees,It has some issues like every other company Management talks and we dont agree on all points It has no big cons,Anonymous Employee,Current Employee,nan,20/04/2016
3,In average a good company to work for,nan,Good atmosphere interesting tasks relatively good worklife balance In general good pay,Difficult recognition in terms of salary increase or bonus unpredictable about job security Absolutely no courses to keep stateintheart knowledge No real incentives for paperspublications which is bad for the company itself,Staff Mixed Signal Designer,Current Employee,nan,31/08/2010
4,Infineon Technology,nan,Team is good and you can learn lots of thin from team,It depends on team which you work for and their management how they use your talent If you are lucky then you can lean lots of things otherwise you are unlucky,Software Engineer,Former Employee,Bangalore,04/08/2016
3,Good Employment as per UK Standard,nan,All benefits are in other companies Life Insurance of 3x salary paid dental cover Management approach supportive as per business requirement,As per UK standard Management does not give much raise to emplyees Dont care about retention of employees,Industrial Engineer,Former Employee,Newport Wales,23/02/2017
1,Unequalities for salary job grades work assignements Lots of internal competition and not many chances to grow,nan,The company is growing well in the last years and it has money You will have all what you need to work here in terms of software cad licenses computer farms lab equipment If youre able to mentor yourself you will benefit from that even if often means that you have to invest extra working hours for your growth,If your company is not treating you equally to your colleagues you will have a hard time getting over the bad mood for not being recognized and in a town like Villach this will influence a lot your motivation to stay I have experienced that several times from the hiring procedure the promotions and salary level the patenting of intellectual properties the assignement to interesting projects etc Managers and HRs are often trying to sell you lies but it doesnt take much to discover it I have seen colleagues with lower experience getting promoted to higher levels even not being able to do anything above the average complexity independently and in constant need of help I have seen people interested in my work only when there was a possibility of making an invention out of it but not when I needed support for the design I have lost rights on my own inventions and I didnt get any compensation when I made that clear Being a large semiconductor company it is more interested in making money out of a product without investing much in new researches most of the researches are outsourced Therefore the designers are starving to get some innovation and they compete to get into the few new projects Once you get one it feels oppressive they will make you feel like you have got priviledges even if you worked hard for that Job is not hard and the salary level is ok which means that people without many ambitions will stay there The discrete engineers will stay while the most ambitious ones will leave I have seen many great people leave in the years for the same reasons above and the company struggling to find replacements Villach is a nice town but its very hard to make a life there and get connections to other people,Analog Design Engineer,Former Employee,Villach,09/12/2017
4,Good company for great learnings,nan,opportunity to learn explore and time for R D You will get time to do extra apart from your workm which is recognized and appreciated by everyone Company policies are good and pay you a good amount of salary,need some more space as they are already looking for expansion,Post Silicon Validation Engineer,Current Employee,Bangalore,21/09/2015
5,Best Experience,nan,Best working timing 9AM to 530PM no one works beyond this Manager is super cool and always supports you and have trust on you Work is better Good learning curve Surrounded by super experienced seasoned professionals,Salary is not on par with industry but can be traded off with good word life balance,Systems Analyst,Current Employee,Singapore,27/09/2015
3,Work Experience,nan,High tech semiconductor company Solid technical know how Very international with many sites Teams working together and creating good spirit,Its a very politcal company on higher management level with lots of kingdoms Salary is not really attractive but also not bad Very heavy processes,nan,Former Employee,Munich Bavaria,13/03/2017
3,Low pay,nan,Work life balance less work load Many things to learn as a new engineer however you need to learn by yourself,The senior don’t really guide new engineer and slowly their talents will be wasted The engineers there some of them only blindly doing with their task and hardly to get the desired answer from them if you have any doubts,Apprentice Engineer,Current Employee,Melaka,04/03/2018
1,Racial Politics at its BEST,nan,No pros at all Seems like the all the free time and no work and the top heavy management is ruining the work atmosphere,This is the worst place to work in Singapore The racial politics that the management plays is the worst that i have experienced in my entire professional life There are some really good low life management people who has zero accountability and responsibility towards work and they take please in playing these little racial politics as their favourite pass time Do not work in this company in Singapore,Anonymous Employee,Current Employee,Singapore,08/09/2018
4,Good company to work for well managed with clear structure,nan,Good learning opportunities trainings webinars etc Efficient cooperation across departments Comprehensive IT tools and support Great working atmosphere and social life,Mostly nontransferrable company specific skills are developed The number of tools and processes can be at times complex to manage,nan,Current Employee,Dublin Dublin,20/05/2012
4,Great place to work,nan,Good top management bring stability and business growth on right track Work life balance to majority or employee Good learning ground for experience gain,Some time slow in decision Too many parties need to be involve and too much of time spend Many manual administrative process for manager,Manager,Current Employee,Kuala Lumpur,13/04/2017
4,would be happy to work there again,nan,best work life balance overall Good teams and good technical support,perhaps minor but some executives push feminist agendas whats that got to do with contribution to the company team and just too political,Test Development Engineer,Former Employee,Villach,27/05/2018
3,Friendly Environemnt,nan,people are nice and are glad to help you though sometimes easy to give u an impression that they are very busy all the time,too many meetings there you gonna book your session or meeting room with others one month otherwise you can only to the coffee to hold the meeting,nan,Former Employee,Singapore,07/09/2015
5,Summer Internship in Villach Austria,nan,Great atmosphere people always ready to explain,Bad public transport I got myself a bike in the end,Summer Internship,Former Employee,Villach,14/10/2017
5,Internal Communication Intern in Systems Engineering Group,nan,I had some of the best mentors during my six month internship at Infineon,Nothing I could think of as such,nan,Current Employee,Munich Bavaria,12/12/2017
5,Good place for a thesis,nan,multicultural and young spirit So the work is never stressing The salary is also good for a thesis,Nothing that I can remember,Anonymous Employee,Former Employee,nan,08/12/2019
5,Staff application engineer,nan,Good salary flexible time friendly work environment,New in sw topics the management was struggling to cope and incorporate that in a HW oriented department,Staff Applications Engineer,Former Employee,Munich Bavaria,06/01/2020
2,Good and Bad people around,nan,Work life balance Forward looking ok benefits and salary,There are managers that does not recognize effort of staff shows favoritism Depends very much on which department you are in you may experience culture shock especially if the manager does not have the capability to manage his staff or even recognize staff ability,nan,Former Employee,nan,05/08/2015
5,No title,nan,Great team with good direct and top management Very international environment,Heavy bureaucracy can be sometimes frustrating,Anonymous Employee,Current Employee,nan,11/12/2015
4,Very stable a lot of learning opportunity but not career advancement,nan,Company is very stable counterpart are willing to help each other company is making profit annual bonus is good,Lack of career advancement opportunity do not have proper rating for managers there are many good employees but also many bad managers,Senior Engineer,Current Employee,Kuala Lumpur,23/12/2017
5,A great place to work,nan,Great worklife balance Good salary Friendly work environment Flexible working time,Hard to grow Lack of communication between different departments,Validation Engineer,Current Employee,Villach,12/10/2018
5,Great place to work,nan,Open and respectful environment Room for growth and improvement That is always new things to learn,None so far and some process can be faster,Engineer,Current Employee,Singapore,06/02/2020
5,TechnicianII,nan,Convenient working place friendly partnership and great teamwork,Taugh competition of competencies and promotions,Assistant Engineer,Former Employee,Batam Centre,20/06/2017
5,Professional environment,nan,Great team very professional and an overall drive for excellence,Depending on the department it can be stressful sometimes,Engineer,Current Employee,Bucharest Bucuresti,28/09/2017
5,A good company over all great experience in semiconductor field,nan,Nice atmosphere helpful staff Flexible timings good compensation,Employee responsibilities are not well defined,nan,Current Employee,nan,03/08/2012
5,Application Engineer,nan,WorkLife balance Very supportive of job rotation,Slow promotion slow pace depending on your priorities in life this could be a pro too,Anonymous Employee,Current Employee,nan,22/07/2018
5,I work at infineon from 20092016,nan,a clean environment with a salary that is reasonablea great incentive,most of the challengers is from other factory,Material Handler,Former Employee,nan,21/01/2020
3,Fake Great Place To Work,nan,Stable Company Growing Company Suitable for people who do not want to grow and retirement,Company only take care management people Example manager above are given incentive to purchase fitbit because company want to take care their health What about engineer and below The Great Place To Work only applicable for EU Fake Great Place to Work in Infineon Malaysia Micromanaged management in Asia Rude HR representative,Senior Systems Engineer,Former Employee,Kulim,09/06/2020
4,satisfying,nan,average salary package compared with local competition professional growth work environment possibility to work in IC design industry to learn new things and share experience into an international environment,average salary package compared with local competition less salary package compared to European benchmarking for same position nontechnical middleproject management hardslow reactionadaptation to changes,Analog IC Design Engineer,Current Employee,Bucharest Bucuresti,25/03/2012
5,Assistant Researcher,nan,Supervisor is very patient and helpful He guided me all along the whole internship period,Cant think of any at this moment,nan,Former Employee,Singapore,03/06/2016
5,Workstudent,nan,Latest tool access more practical oriented job good learning and great support from team members good environment,Few presentations,nan,Former Employee,nan,21/04/2018
3,Slowly it is becoming a services company,nan,Dont see any pros in CCS division Oh yes CCS head has resigned So new management may think positive,There are plenty Favoritism Some dumb useless guys get 2 digit hike every year People who deserve are side lined Too much politics It is part of their blood Very poor judgement on performance It is damn difficult to move out of infineon if you stay longer So think twice before you get in,Anonymous Employee,Former Employee,Neubiberg,25/07/2018
4,Product manager,nan,good place to work Nice people motivated innovative social life is quite good lots of career opportunities very good compensation in case of lay off,Company is too large You do not want to get lost so you need to make a difference Although my local own site was small so i did not suffer from these cons,Product Manager,Former Employee,Netanya,05/05/2014
4,OK can live with that,nan,Can learn lots of fun things and smart people can assist you good equipment and development tools nice office atmosphere and good team mod,High security lots of students and interns avoid colliding hc as a contractor contractors are treated as little indi no external comunicatia,Embedded Software Engineer,Current Employee,Bucharest Bucuresti,16/02/2016
4,Good company with excellent system in place but remuneration is poor in FE semiconductor fieldeven in Northern Malaysia,nan,Good system Good culture Work life balance Soft skills training,Upper management lacks in transparency in promotion No tracking of KPI,Anonymous Employee,Former Employee,Kulim,21/07/2017
4,Open communication company,nan,Infineon is a good semicon company Stable environment and friendly colleagues and management There are no much politics in the companies Infineon provides good training opportunities and has fair promotion opportunities,The incentives are not good enough and work structure is relatively loose work life balance is good product range and customer target are relatively narrow,Anonymous Employee,Current Employee,Singapore,07/04/2014
1,ein wort micromanagement,nan,The only pro about Infineon is that there is Flexible time available And for sure the job itself is interesting,Kein richtige Pay Scale Leute die den selben Job haben verdienen nicht gleich Micromanagement is rife for little things But then when you actually want a manager to get involved in a dispute or something theyve zero interest So theres a high degree of management involved in the role but then youve got managers emailing if youve done this or sent that,Customer Logistics Management Representative,Current Employee,Munich Bavaria,30/01/2015
4,good company,nan,The company is very profitable and is always striving for more The salaries at munich is according to the Metal and electronics association and is at a high standard,In the regions the salaries are ofcourser quite less however the amount of tasks that has to be taken care of is much more than at the Head quaters,Anonymous Employee,Current Employee,nan,02/08/2015
3,Start up pioneer in equipment maintenance,nan,Above average career growth opportunities Dynamic working environment Good opportunity in involving varies technologies transfer at the same time maintain quality cost and productivity stability,Overall benefits and salary range do not match with front end semiconductor industry Lack of independency in making crucial decision People evaluation system do not match with industry,Engineering Manager,Current Employee,Kulim,17/05/2016
4,A Company That Continues to Grow,nan,Various opportunities to expand career Fair compensation benefits management continuously engage employees to improve working conditions its making money class leading products Being seen as a prestigious company,documentation work can be a bit too much sometimes the normal slowness associated with large companies,Staff Engineer,Current Employee,Kulim,13/07/2015
4,Some times good Some times worst depending on the HODs behavior,nan,Team members are very friendly,There are many different challenges some of them are 1 Technically you become strong 2 you cant survive here with DHARMA,Software Engineer II,Current Employee,Bangalore,06/07/2014
4,Great culture,nan,Great international atmosphere many opportunities to learn through taking up opportunities beyond current job scope,HR is acting in administrative mode although claiming otherwise which leads to missed opportunities to rotate talents across organizations,Anonymous Employee,Current Employee,Neubiberg,12/03/2017
3,Good place for novice,nan,Friendly and competent technical people Good place for learning by doing Lot of freedom for RD Perfect infrastructure Good worklife balance,Inconsecutive middle management incompetent marketingsales Unclear carrer growth line Company dont care on personal development Lot of intrigues,Senior Staff Engineer,Current Employee,Munich Bavaria,20/10/2011
5,Infinion,nan,Everything Its a wonderful company with wonderful people best job i ever had and ever will get again Thank you very much for this great time,Nothing Really everything is great about this comoany I had to lie if i would find 20 negative words to describe this company,Anonymous Employee,Former Employee,Berlin,18/02/2016
4,A great place to work,nan,great environment for career growth and awesome place with emphasis on work life balance fun colleagues who are more like your friends,low salary but industry average more cohesiveness required between the marketing and development functions more communication required between the operations and headquarters teams,nan,Former Employee,nan,15/06/2010
3,Great company but local mgtment can improve,nan,Great colleague and good infrastructure Above average benefit and welfare Friendly environment,Difficult to promote and mgtment keep pushing for you to deliver your kpi but little support,Manager,Current Employee,Singapore,20/08/2016
4,working at infineon Germany,nan,well established company Flexible working time part time widely available and good worklife balance example possibility of home office,rigid structure conservative thinking not much career advancement possible no company stocks give average salary,Projektingenieur,Current Employee,Munich Bavaria,17/01/2020
5,Great place to work,nan,Great culture and working environment with great management Great learning platform with multiple technical learning workshop and training Great career development and personal development,Multiple approval system which slow down the work progress sometime,Senior Applications Engineer,Current Employee,Kulim,25/04/2014
3,A company where you can grow quicly if you are lucky,nan,If you get in the right department you can learn many things and work with awesome people,birocratic environment low raises or none low salaries for master working students comparative with other companies company based on innovation interesting but inefficient slogans,Design Engineer,Current Employee,Bucharest Bucuresti,04/02/2016
4,Good Company with Good Paid High Bonus Good Environment and Good Working Culture,nan,Well structured and financially strong Value its customers and employee muchThey provide a lot of training lesson and activities to the employee,Your immediate superior will changed yearly with new direction and strategy which need the employee to adapt,Advanced Process Control Engineer,Former Employee,Melaka,14/01/2019
4,Good place to start career,nan,Diversify culture a lot of opportunity to learn to be trained and try different things Can always travel oversea or regionally,Many meetings and alignment Decision is slow Some management playing politics Stressful environment if work for operation,Senior Systems Analyst,Former Employee,Singapore,05/04/2019
4,Business unit Manger,nan,Good place to interact with people with good technical skills from different geographic locations Good exposure into systems HW and software Oppurtunity to learn and excel,need focus in domestice apliance as well less Openings due to cost consicous employee Yearly increment is average,Business Unit Manager,Current Employee,Kulim,08/07/2016
