Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
50,Staff application engineer,,Good salary flexible time friendly work environment,New in sw topics the management was struggling to cope and incorporate that in a HW oriented department,Staff Applications Engineer,Former Employee,Munich Bavaria,Jan 6 2020
20,Good and Bad people around,,Work life balance Forward looking ok benefits and salary,There are managers that does not recognize effort of staff shows favoritism Depends very much on which department you are in you may experience culture shock especially if the manager does not have the capability to manage his staff or even recognize staff ability,nan,Former Employee,nan,Aug 5 2015
50,No title,,Great team with good direct and top management Very international environment,Heavy bureaucracy can be sometimes frustrating,Anonymous Employee,Current Employee,nan,Dec 11 2015
40,Very stable a lot of learning opportunity but not career advancement,,Company is very stable counterpart are willing to help each other company is making profit annual bonus is good,Lack of career advancement opportunity do not have proper rating for managers there are many good employees but also many bad managers,Senior Engineer,Current Employee,Kuala Lumpur,Dec 23 2017
50,A great place to work,,Great worklife balance Good salary Friendly work environment Flexible working time,Hard to grow Lack of communication between different departments,Validation Engineer,Current Employee,Villach,Oct 12 2018
50,Great place to work,,Open and respectful environment Room for growth and improvement That is always new things to learn,None so far and some process can be faster,Engineer,Current Employee,Singapore,Feb 6 2020
50,TechnicianII,,Convenient working place friendly partnership and great teamwork,Taugh competition of competencies and promotions,Assistant Engineer,Former Employee,Batam Centre,Jun 20 2017
50,Professional environment,,Great team very professional and an overall drive for excellence,Depending on the department it can be stressful sometimes,Engineer,Current Employee,Bucharest Bucuresti,Sep 28 2017
50,A good company over all great experience in semiconductor field,,Nice atmosphere helpful staff Flexible timings good compensation,Employee responsibilities are not well defined,nan,Current Employee,nan,Aug 3 2012
50,Application Engineer,,WorkLife balance Very supportive of job rotation,Slow promotion slow pace depending on your priorities in life this could be a pro too,Anonymous Employee,Current Employee,nan,Jul 22 2018
50,I work at infineon from 20092016,,a clean environment with a salary that is reasonablea great incentive,most of the challengers is from other factory,Material Handler,Former Employee,nan,Jan 21 2020
30,Fake Great Place To Work,,Stable Company Growing Company Suitable for people who do not want to grow and retirement,Company only take care management people Example manager above are given incentive to purchase fitbit because company want to take care their health What about engineer and below The Great Place To Work only applicable for EU Fake Great Place to Work in Infineon Malaysia Micromanaged management in Asia Rude HR representative,Senior Systems Engineer,Former Employee,Kulim,Jun 9 2020
40,satisfying,,average salary package compared with local competition professional growth work environment possibility to work in IC design industry to learn new things and share experience into an international environment,average salary package compared with local competition less salary package compared to European benchmarking for same position nontechnical middleproject management hardslow reactionadaptation to changes,Analog IC Design Engineer,Current Employee,Bucharest Bucuresti,Mar 25 2012
50,Assistant Researcher,,Supervisor is very patient and helpful He guided me all along the whole internship period,Cant think of any at this moment,nan,Former Employee,Singapore,Jun 3 2016
50,Workstudent,,Latest tool access more practical oriented job good learning and great support from team members good environment,Few presentations,nan,Former Employee,nan,Apr 21 2018
30,Slowly it is becoming a services company,,Dont see any pros in CCS division Oh yes CCS head has resigned So new management may think positive,There are plenty Favoritism Some dumb useless guys get 2 digit hike every year People who deserve are side lined Too much politics It is part of their blood Very poor judgement on performance It is damn difficult to move out of infineon if you stay longer So think twice before you get in,Anonymous Employee,Former Employee,Neubiberg,Jul 25 2018
40,Product manager,,good place to work Nice people motivated innovative social life is quite good lots of career opportunities very good compensation in case of lay off,Company is too large You do not want to get lost so you need to make a difference Although my local own site was small so i did not suffer from these cons,Product Manager,Former Employee,Netanya,May 5 2014
40,OK can live with that,,Can learn lots of fun things and smart people can assist you good equipment and development tools nice office atmosphere and good team mod,High security lots of students and interns avoid colliding hc as a contractor contractors are treated as little indi no external comunicatia,Embedded Software Engineer,Current Employee,Bucharest Bucuresti,Feb 16 2016
40,Good company with excellent system in place but remuneration is poor in FE semiconductor fieldeven in Northern Malaysia,,Good system Good culture Work life balance Soft skills training,Upper management lacks in transparency in promotion No tracking of KPI,Anonymous Employee,Former Employee,Kulim,Jul 21 2017
40,Open communication company,,Infineon is a good semicon company Stable environment and friendly colleagues and management There are no much politics in the companies Infineon provides good training opportunities and has fair promotion opportunities,The incentives are not good enough and work structure is relatively loose work life balance is good product range and customer target are relatively narrow,Anonymous Employee,Current Employee,Singapore,Apr 7 2014
10,ein wort micromanagement,,The only pro about Infineon is that there is Flexible time available And for sure the job itself is interesting,Kein richtige Pay Scale Leute die den selben Job haben verdienen nicht gleich Micromanagement is rife for little things But then when you actually want a manager to get involved in a dispute or something theyve zero interest So theres a high degree of management involved in the role but then youve got managers emailing if youve done this or sent that,Customer Logistics Management Representative,Current Employee,Munich Bavaria,Jan 30 2015
40,good company,,The company is very profitable and is always striving for more The salaries at munich is according to the Metal and electronics association and is at a high standard,In the regions the salaries are ofcourser quite less however the amount of tasks that has to be taken care of is much more than at the Head quaters,Anonymous Employee,Current Employee,nan,Aug 2 2015
30,Start up pioneer in equipment maintenance,,Above average career growth opportunities Dynamic working environment Good opportunity in involving varies technologies transfer at the same time maintain quality cost and productivity stability,Overall benefits and salary range do not match with front end semiconductor industry Lack of independency in making crucial decision People evaluation system do not match with industry,Engineering Manager,Current Employee,Kulim,May 17 2016
40,A Company That Continues to Grow,,Various opportunities to expand career Fair compensation benefits management continuously engage employees to improve working conditions its making money class leading products Being seen as a prestigious company,documentation work can be a bit too much sometimes the normal slowness associated with large companies,Staff Engineer,Current Employee,Kulim,Jul 13 2015
40,Some times good Some times worst depending on the HODs behavior,,Team members are very friendly,There are many different challenges some of them are 1 Technically you become strong 2 you cant survive here with DHARMA,Software Engineer II,Current Employee,Bangalore,Jul 6 2014
40,Great culture,,Great international atmosphere many opportunities to learn through taking up opportunities beyond current job scope,HR is acting in administrative mode although claiming otherwise which leads to missed opportunities to rotate talents across organizations,Anonymous Employee,Current Employee,Neubiberg,Mar 12 2017
30,Good place for novice,,Friendly and competent technical people Good place for learning by doing Lot of freedom for RD Perfect infrastructure Good worklife balance,Inconsecutive middle management incompetent marketingsales Unclear carrer growth line Company dont care on personal development Lot of intrigues,Senior Staff Engineer,Current Employee,Munich Bavaria,Oct 20 2011
50,Infinion,,Everything Its a wonderful company with wonderful people best job i ever had and ever will get again Thank you very much for this great time,Nothing Really everything is great about this comoany I had to lie if i would find 20 negative words to describe this company,Anonymous Employee,Former Employee,Berlin,Feb 18 2016
40,A great place to work,,great environment for career growth and awesome place with emphasis on work life balance fun colleagues who are more like your friends,low salary but industry average more cohesiveness required between the marketing and development functions more communication required between the operations and headquarters teams,nan,Former Employee,nan,Jun 15 2010
30,Great company but local mgtment can improve,,Great colleague and good infrastructure Above average benefit and welfare Friendly environment,Difficult to promote and mgtment keep pushing for you to deliver your kpi but little support,Manager,Current Employee,Singapore,Aug 20 2016
40,working at infineon Germany,,well established company Flexible working time part time widely available and good worklife balance example possibility of home office,rigid structure conservative thinking not much career advancement possible no company stocks give average salary,Projektingenieur,Current Employee,Munich Bavaria,Jan 17 2020
50,Great place to work,,Great culture and working environment with great management Great learning platform with multiple technical learning workshop and training Great career development and personal development,Multiple approval system which slow down the work progress sometime,Senior Applications Engineer,Current Employee,Kulim,Apr 25 2014
30,A company where you can grow quicly if you are lucky,,If you get in the right department you can learn many things and work with awesome people,birocratic environment low raises or none low salaries for master working students comparative with other companies company based on innovation interesting but inefficient slogans,Design Engineer,Current Employee,Bucharest Bucuresti,Feb 4 2016
40,Good Company with Good Paid High Bonus Good Environment and Good Working Culture,,Well structured and financially strong Value its customers and employee muchThey provide a lot of training lesson and activities to the employee,Your immediate superior will changed yearly with new direction and strategy which need the employee to adapt,Advanced Process Control Engineer,Former Employee,Melaka,Jan 14 2019
40,Good place to start career,,Diversify culture a lot of opportunity to learn to be trained and try different things Can always travel oversea or regionally,Many meetings and alignment Decision is slow Some management playing politics Stressful environment if work for operation,Senior Systems Analyst,Former Employee,Singapore,Apr 5 2019
40,Business unit Manger,,Good place to interact with people with good technical skills from different geographic locations Good exposure into systems HW and software Oppurtunity to learn and excel,need focus in domestice apliance as well less Openings due to cost consicous employee Yearly increment is average,Business Unit Manager,Current Employee,Kulim,Jul 8 2016
50,student review,,Very nice company friendly and helpful people nice salary and less work pressure,Sometimes process is too slow,Anonymous Employee,Current Employee,nan,Aug 30 2016
10,Please dont spoil your career by joining here,,Generally the overall companys culture is not that bad but mainly depends on the group which you work which matters a lot They have on above par medical benefits transport facilitiesetc Pretty good laid back place,So far in my professional career I have never seen such a department filled with dumb and idiotic people running the analytics function For people starting their careers in analytics or who have been in this area of analytics please please dont join as this place will ruin your career The management just knows how to play politics for example isolating key people from the projects not involving right people in their areas of expertise racial bias when hiring not giving due credit for the work appreciate your work and creativity The whole division is known as Little India this is for a reason as its filled with people from a particular race The team is led by people who doesnt have basic knowledge about analytics and theyre the ones who conduct interviews for hiring peopleso if you think the interview was easy the worse is yet to come after you join this place The management just knows on how to beat around the bush So whatever work you do you will never get any due credit for your work If you join this place you will forget what you would have learnt previouslyin your schools work places If you would like to learn on how to conduct politics you can do your doctorate degree in playing politics here So one important thing is that when you join this place it would be very difficult for you when you want to switch your jobs as you wont be keeping pace with current analytics trends Henceforth getting your next job would be very very difficult,Data Scientist,Former Employee,Singapore,Sep 8 2016
50,great place to work,,Great place to work and have interesting products,I dont have any Cons,Anonymous Employee,Current Employee,nan,Jul 28 2017
50,Travel opportunities,,Travel Work life balanc,Old technologies Managenent Credit grabber,Senior Systems Analyst,Current Employee,Singapore,Apr 11 2019
50,Great company,,Great colleagues nice workplace challenging work topics,On some occasions it might be hard to not speak german,Modeling Engineer,Former Employee,Munich Bavaria,Apr 25 2019
50,Best place to work,,Learn a lot especially in semiconductor,Load of work to much,Senior Engineer,Current Employee,Melaka,Dec 4 2019
50,Great place to work especially for engineers,,work life balance with product and engineering driving,no cons i would say,Staff Engineer,Current Employee,Shanghai Shanghai,Jun 18 2020
40,Nice company to work with,,It is possible to do teleworking at home All in pay contract is flexible Many health programs for employees Complete documents and databases Various on site trainings and on line trainings,No stocks issue to employees Not good place for employees who smoke Bonus system is too rigid It is not easy to have chances to be promoted,Verification Engineer,Current Employee,Villach,Jan 21 2015
50,great company to work for,,work life balance nice people nice workplace,all good nothing comes to mind really,Staff Software Engineer,Current Employee,Seoul,Feb 6 2019
50,Great place to work,,A lot of benefits to infineon employees,A lot of formalities just for interview session,Senior Operations Specialist,Current Employee,Kulim,Jul 27 2019
30,Senior HW designer,,very nice pay and benefit,for the first year you are forgotten somewhere you are giving the most annoying and boring job not good for grads and young people who wants to develop quickly And stop forcing people learning German,Senior Design Engineer,Current Employee,Villach,Sep 19 2013
10,Working life is not balanced Production and process are the main targets Always need to answer for everything,,Flexible working hours is the ONLY plus point This applies ONLY if your in indirect department Indirect will enjoy all this,Too many racist managers Too much politicking Promotion based on race Too many hands in completing task given Process engineers are paid less but required to run the company Please do not join as process engineer,Process Engineer,Current Employee,Melaka,Dec 8 2013
40,Pretty good,,Very nice company to grow at and get started Of course many things can be achieved depending on performance but also luck unfortunatelly Plus training worklife balance timeoff policies,Being a pretty big company the management and bureaucracy can be overwhelming at times here some patience is very usefull,Engineer,Current Employee,Bucharest Bucuresti,Jan 8 2015
40,WorkLife Balance,,Have the choice to work from home monthly 3 days with the managers consent Fruits and cookies twice a month Have workout space with in company premises Have child care facility with in company premises,Improve the career prospects for Asian people,Engineer,Current Employee,nan,Feb 8 2017
50,Infineon is a employee friendly company,,Infineon is a employee friendly company Despite being in a not easy market it will always try to respect employee needs and try to retain employee,After it spin off from Siemens Semiconductors the product portfolio is continuesely shrinking and become a niche supplier,Electronics Engineer,Former Employee,Singapore,May 14 2017
50,Priority for work life balance,,1 Good pay 2 Good culture 3 Learning opportunities 4 Career growth 5 Job security 6 Very good work life balance,No cons if you are happy with industry standard salary one person can move out only if his concern is better and better pay,Anonymous Employee,Current Employee,Bangalore,Jan 9 2019
30,Senior Executive,,Physically safe environment to work into,Fairness related to promotion topics Apparent favoritism Lack of leadership capability Not open to feedback,Senior Executive,Current Employee,Singapore,Jul 12 2019
30,Slow career advancement and rewards for your contribution,,great work life balance flexi working time average work load friendly environment 1 month AWS,low increment average 34 average bonus 1 month 15 months slow in recognition promotion takes about 1 yr to be effective,Engineer,Current Employee,nan,Dec 23 2010
30,company with cutting edge technologies but business wise failed to sustain her products,,cutting edge technologies a lot of knowledge experts in various fields and disciplines of the semiconductor industry,Job security is low a lot of organizational and structural changes occured resulting with the Site in Israel eventually being closed,VLSI Team Leader,Former Employee,Netanya,Sep 4 2012
50,Statistical Process Control Engineer,,Professional colleagues advanced working envirionment challenging tasks and projects good team building process,No napping time allowed during lunch break far from the MRT station dun speak english all the time,Anonymous Employee,Current Employee,nan,Nov 9 2015
50,Excellent Work Culture,,Nice learning environment Easy to switch for other positions internally,Assigned with a specific task,Working Student,Current Employee,Munich Bavaria,Jun 12 2020
50,Great experience,,very good atmosphere nice colleagues interesting projects,male female ratio in engineering quite bad,nan,Current Employee,nan,Feb 5 2016
50,Internship,,Good welfare and friendly colleagues,Not able to do serious work if the internship is short,nan,Former Employee,nan,Dec 19 2016
50,great,,NAME,none apart from long hours,nan,Former Employee,nan,Jan 16 2017
50,Software Developer,,Very good company and nice place to work,no contrast to tell about this company,Anonymous Employee,Current Employee,nan,Jul 18 2018
50,Great Place To Work,,Flexible time career progress good work culture,Monetary compensation everything else is ok,Process Engineer,Current Employee,Kulim,Jul 20 2019
50,Great work life balance,,Great work life balance Good work culture,n o t h i n g,Senior Software Engineer,Current Employee,Bangalore,Aug 4 2019
50,Work Life Balance,,Challenging work Onsite opportunitiesFlexible timing,not as such Career growth need to be fast,Machine Learning Engineer,Current Employee,Bangalore,Sep 22 2019
50,good,,work culture planned execution employee benefits,not much no shuttle service but metro line is available,Senior Validation Engineer,Current Employee,Bangalore,Mar 26 2020
50,Working in Infineon,,Flexi working hours and work life balance,Not really high basic for fresh grad,Process Engineer,Current Employee,Kulim,Apr 16 2020
40,satisfying,,This is a good place to works in terms of opportunities in growing and expanding yourself Company also give a quite good recognition,This company is well known as giving an average benefits to the employee Some local companies are giving even better compared to ifx,nan,Current Employee,nan,Apr 10 2012
30,Good working environment for those looking for worklife balance,,Sufficient learning time will be given close relationship among engineers,A bit slow for those who is looking for fast pace and bigger exposure this environment may not be suitable,nan,Former Employee,nan,Jan 18 2014
30,Motivation mediocre salary not competitive advancement slow,,Flexible work hours Balanced worklife,Not for high flyers as rewards come slow Limited positions to clime beyond middle management Pay scale is low side Low on bonus payout,Manager,Current Employee,nan,May 31 2014
20,It turned out to be a bad experience,,Big organization Defined Systems Brand value,Lots of bureaucracy n Politics Top Down Communication No scope for growth n No flexibility Compensation minimal No fun gym sports nothing,nan,Current Employee,nan,Jan 22 2015
50,Dynamic international company with solid ethics,,International team flexible hours career opportunities working ethics,Not many chances to speak German at work limit fast learning,Component Validation Engineer,Current Employee,Villach,Jun 18 2018
50,Good career opportunity,,Clear career path where you are able to select which path suits your working expertise Challenging tasks and able to collaborate Globally with the same departments from different sites Business trip opportunities Great place to work,Overwhelming workload Salary is below average,Systems Engineer,Current Employee,Melaka,Feb 13 2020
20,The overall life is balanced,,Work life balanced not too stressed people are friendly Good working environment Culture is more like European style good for multinational seekers,Good working environment Work life balanced not too stressed people are friendly Culture is more like European style good for multinational seekers,IT Officer,Current Employee,Hong Kong,Dec 22 2011
20,Working with Infineon and its pros cons,,Employee recreational benefits are higher Those who want to stay in service for a longer year Infineon is the right place,Increment and bonus payment are well below average of local market Appraisal not been done in a fair manner,Senior Engineer,Current Employee,nan,Dec 22 2013
30,MES ENGINEER,,Other than flexible lunch time and training provided I cant think anytime pro for this company,average benefit and salary dont have career advancement opportunities email flying culture rather than focus on work,Systems Engineer,Current Employee,Melaka,Apr 27 2015
40,Infineon Supply Chain Internship in Singapore,,really friendly colleagues and supervisors activities organized by own departments and HR people are willing to share and teach freedom to initiate what you want to do,NAME,nan,Former Employee,nan,Oct 15 2015
40,Great Place to Work,,Good medical benefits good staff welfare provides plenty of training and good facilities provided Salary is aboutabove market price Stable and firm company,Take longer time to get promoted Busy,nan,Former Employee,nan,Jul 19 2016
40,Project Manager,,A very competitive high tech company where I can use my expertise on the semiconductor industry,I have to relocate and will have to leave my family for around a year and a half,Product Engineer,Current Employee,nan,Dec 7 2017
50,Infineon Technologies Batam,,i have a lot of chance to collaborate with global team around the world in Infineon Paid well in local standard,main set of Over Time from almost all of the employee for me looks like not make employee not productive on time management,Business Analyst,Current Employee,Batam Centre,Feb 13 2020
20,Kulim Fab A subcon like foundary,,NAME,Poor work life balance expected to work very late political work place,Senior Engineer,Former Employee,Kulim,Jan 27 2010
40,Challenges vs opportunities,,Plenty of Rooms to learn advance and express oneself Many unknowns verus many bold ventures through tough decisions making,Time management has to be the key to success No rooms for correction and harnessing becomes essence vital,Product Engineer,Current Employee,Singapore,Feb 19 2014
40,Good Company to Work,,Infineon SG is a nice place to work,Some top management spoil the work culture Management continue to watch it without repairing itself,Solution ArchitectProject Manager,Former Employee,Singapore,Jan 29 2016
50,Amazing place to work,,amazing work life balance nice intercultural work atmosphere friendly and supportive team Very good learning exposurevery good managerial ability development,For excelling to higher positions along with very good technical expertise very good knowledge of german is advisable but not neccessary,nan,Current Employee,Munich Bavaria,Mar 6 2017
40,It has been a good experience,,The work culture is good and work life balance is good,politics is there not much growth and deserving people do not get the recognition,Verification Engineer II,Current Employee,Bangalore,May 22 2013
40,work life culture is good,,work life balance is good very good job profile,growth is very difficult recognition is not there for the job you do How much work you do you wont be appreciated,nan,Current Employee,nan,Sep 8 2013
50,Good company that is improving steadilyGreat people,,Opportunities are available for those who work hard and take initiative Great people Good work life balance,Nothing major to complain about,Anonymous Employee,Current Employee,Munich Bavaria,Feb 21 2014
40,Great place to work,,Excellent work life balance The revamped hr policy in recent years has given employees greater flexibility in terms of benefits and work,Sometimes rely too much on top down initiatives to drive improvements Limited exposure to learning beyond your job scope,nan,Current Employee,Singapore,Jul 13 2015
10,Intern,,You will learn about real world You will learn how to handle politics,Employees from unknown colleges Lacking basic knowledge about electronics Back office for Munich No significant learning No proper hiring policy,Internship,Former Employee,Bangalore,Apr 4 2019
50,Great work lifebalance long term vision and stability,,Work life balance Long term strategy Good work environment Real sense of multicultural and international environment Focus on people,Still a strong tendency to centralize decision making in Germany Sometimes slow towards changedecision making,Anonymous Employee,Current Employee,nan,May 27 2019
30,Engineer,,Good work life balance people are nice and friendly A good culture of learning,low salary not as stable as it used to be people got layoff in replacement of cheaper labour,nan,Current Employee,nan,Aug 3 2014
50,Great Place to work,,Really enjoyed being a part of this company for 25 years very nice colleagues and the job is very interesting and it never gets boring,sad to leave and definitely will stay in contact,Customer Logistics Management,Former Employee,Neubiberg,Sep 2 2016
40,Senior Exec,,Work Life Balance Management has a solid program for grooming talent Talent Grooming from the roots all the way to the top,Pace progress might be little bit too slow in terms of action and also career,Anonymous Employee,Former Employee,Batu Berendam,Jul 5 2017
40,Internship at Infineon Melaka,,Best place for gain knowledge and experience I was in IT department during 6 month attachment Staff and colleague also kind good place to work,Everything was okay you only need to be early to grt car park D,IT Trainee,Former Employee,Melaka,Jul 16 2017
40,All in all a place to stay,,Flexible schedule Ticket restaurants If you have strenght of character you can foster your ideas,The mood inside the office isnt always that good Too much paperwork too little design even if you are a designer,Analog Design Engineer,Former Employee,Padua,Sep 20 2018
50,Werkstudent,,Very innovative company to bring new ideas into realityInternational environment gives you opportunity to work alongside with creative brains from different countriesFlexible work hours and good worklife balance,If you do not have higher education career advancement can be more difficult,Anonymous Employee,Current Employee,nan,Sep 24 2016
40,Good place to learn,,1 Leader in automotive electronics Got many opportunity to learn 2 If have a good manager then a decent worklife balance,1 Not the best pay 2 Favoritism by management can block promotion for a long long time,Anonymous Employee,Former Employee,Singapore,Nov 22 2018
50,Stable MNC,,Stable company with chance and overseas travel,A bit behind in Technologies,Senior Analyst,Current Employee,Singapore,Apr 28 2019
50,student,,good place to work Good working env,nothing as such No work pressure,WerkingStudent,Former Employee,Munich Bavaria,Oct 1 2019
50,Training Development service,,Team work free spirit of work,Nothing to say about it,Anonymous Employee,Former Employee,nan,Nov 15 2019
50,Engineer,,Great work space high flexibility,Increments is low but fair to everyone,Engineer,Former Employee,Melaka,Jan 17 2020
30,Poor job scope,,Friendly environment German culture Lot of young people in the companies Plus the office is very nice and the building is very unique and beautiful,Poor reward systems No transport allowance Company carpark is always full There is limited place you can go to eat during lunch time,nan,Former Employee,nan,Apr 21 2010
50,Intern,,Good company nice working environment,dont know yet generally a good company,nan,Current Employee,Shanghai Shanghai,Jul 28 2016
40,Nice people and good benefits though too many processes,,I really enjoyed the people working here pace is good and moderate environment is nice with cafe development though slow and a lot of training opportunities Good security and emphasis on working through systematically,If you have no patience on processes follow up then its not good for you Else its typically German way structured or they at least wish to have proper processes,Anonymous Employee,Former Employee,Singapore,Oct 11 2017
50,Good company,,flexible working hours great campus,far from munich lunch too expensive,Anonymous Employee,Current Employee,nan,Jan 23 2018
50,Professional company,,Good working atmosphere very prepared engineers,I have no arguments against,Anonymous Employee,Current Employee,nan,Mar 27 2018
50,work life,,Very good and healthy workstyle,A few similar to other corporates,Anonymous Employee,Former Employee,nan,Jan 30 2019
30,Not so good for interns,,Environment gives much to explore since the software development business is not a big business yet,For interns it was not a very good experience in terms of work given,Technical Consultant,Former Employee,Bangalore,Aug 30 2012
50,intern in Warstein,,nice salary for internshipgood atmosphere to work nice food there interesting topictop company in my field,too far away from big city inconvenient for people to work there every day spend hours on the road,nan,Former Employee,nan,Jan 14 2015
30,Awsome,,During training lot of Industry standard EDA tools exposure and much more Not only work extra curricular activities will be there,No intern conversion to internal employ but you will learn a lot,Internship,Current Employee,Bangalore,Apr 15 2015
10,pl dont join ATV group,,seems semiconductor company but culture is service company,you will be told to work like slave time line will be imposed by higher management and if not done then u will be publically abused,Senior Software Engineer,Former Employee,Bangalore,Oct 19 2016
40,Good benefits and overall treatment towards employees,,1 Warm HR and team managers 2 Quick and smooth onboarding process 3 Good benefits for employee,No company transport Employee has to arrange his own transport,Software EngineerI,Current Employee,Bangalore,Feb 13 2018
30,Infineon excellent engineers uninspiring management,,warm open collegial relationships with engineerstechnical staff,management without vision mediocre business managers all talk only too many managers many with poor leadership skills,nan,Current Employee,nan,Aug 4 2009
50,Very good place to work,,Very good work culture International environment Good salary Performance related benefits Young managers Ample growth opportunities including international job rotations,Never had a bad day even during rough times there was enough push to reach the next level,Anonymous Employee,Former Employee,nan,Jan 16 2015
40,Great place to work,,Great place to work Good work life balance Excellent technology Well planned project execution,Slow decision making Very hierarchical and beurocratic work culture New ideas and innovation needs lot of convincing for implementation,Project Manager,Former Employee,Bangalore,Jun 15 2015
50,good company for automotive engineers,,good training plan and environment to focus on the work,little bit poor career plan if we want to change different department,nan,Former Employee,Tokyo,Nov 23 2015
30,Verification Engineer,,can learn from the projects and will have a chance to have handson in different projects,no career growth no proper work recognitation,Verification Engineer,Former Employee,Munich Bavaria,Sep 9 2016
30,Good pay not so good work,,Nice salaryif are an internal employee,Tons of documentation work less technical work,Anonymous Employee,Current Employee,nan,Nov 30 2018
30,Interesting work but slow,,Interesting work and lot of interface with fab related personnel relocation benefits Villach is a nice place to live,Do not see possibilities of promotions Only beneficial if you are looking to stay for a long term,Design Engineer,Current Employee,nan,Mar 23 2015
50,Good place to work,,all of my colleagues are friendly and the atmosphere is good they give the salaries on time Overall I am satisfied with this company,the Foods in the canteen are a bit expensive,Werkstudentin,Current Employee,Munich Bavaria,Feb 28 2016
30,Great Place to work,,Stable company Never worried about how bad is the economy is,Management do not appreciate your personal effort This is subjected to which department your are working for,Process Engineer,Current Employee,Kulim,Jul 26 2014
50,Internship and Master Thesis,,A great learning experience You get to learn a lot of things you would never learn on your own plus you have a very supportive environment,None I can say about,nan,Current Employee,nan,Feb 19 2017
40,Supply Chain,,International environment motivated colleagues incorporating new ideas and technologies,Slow implementation of new ideas excess work load highly process intensive for low value add tasks,Anonymous Employee,Current Employee,nan,Jun 24 2019
30,Tough but good learning,,If in development department very good learning,Frequent long hours high pressure and tight timelines,Development Engineer,Current Employee,nan,Aug 31 2019
30,System Engineer,,Good technology nodes precision engineering from Germans and good innovation,No recognition few people clog the system people respond only to a situation no proactiveness,Staff Engineer,Current Employee,nan,Jan 24 2011
20,NOT GOOD,,Good pay Good place to work worklife balance,Lot of politics Junk work most of the good work is done in germany,Software Engineer I,Former Employee,Bangalore,Jun 27 2011
30,Good company for Embedded,,Work Life Balance Employee Benefits work culture Management,No design opportunities in Hardware Small office setup,Software Engineer II,Current Employee,Bangalore,Dec 10 2012
30,Good company to start with,,Diversified job opportunities in the seminconductor industry Flextime allows up to a certain degree worklife balance,Large company with lots of organizational processes and many decision makers Hard to move upwards,nan,Former Employee,nan,May 8 2016
50,Great Place to Work,,International company products and services provided are relevant to tackle global challenges such as energy efficiency security mobility,Nothing relevant worth to mention,Director,Current Employee,Neubiberg,Jul 19 2016
40,The best place to work,,People are great the program is flexible,The salaries are 30 percent lower than other it companies,Applications Engineer,Current Employee,Bucharest Bucuresti,Sep 19 2018
50,Learning development,,People development organization Management is transparent with all the strategic decision managers provide opportunity in diverse field robust process across the globe,Harmonization of process globally more effective support in grooming the employee Not evident NA,Global Process Expert and Learning amp Development Manager,Current Employee,Bangalore,Sep 19 2018
50,Great Place to Work,,1 Good work environment nice people 2 You can balance work and life,As an MNC company the work process is too complex and spend too much time on internal communication,Business Development,Former Employee,Beijing Beijing,Apr 21 2019
30,Ok but cheap,,employees are young projects are interesting access to benefit platform some advantages per month legal contract without hidden tricks ok for begginers,low salary no negotiation they want to hire students cheap workforce,Programmer Analyst,Former Employee,Bucharest Bucuresti,Jul 1 2020
40,Good working environment and stable company,,Company invests in people learning and development Great worklife balance People are generally friendly and collaborative,Pay is not market competitive,Senior Executive,Former Employee,Singapore,Apr 12 2014
30,Just another job,,great hikes good work culture nice free food engaging sports events,Work is not exciting enough Work hours are recorded which kind of sucks,Senior Software Developer,Former Employee,Bangalore,Aug 17 2015
40,Place is granted but not so well paid,,Growing company well defined career increase process firing is not an option,Not so many benefits at least in Italy Design Center,Product Engineer,Current Employee,Padua,Jul 11 2018
30,Infineon,,1 Infineon is highly structured company with great culture 2 Health working environment 3 Running globally so you have many oppurtunity to stay outside your country for certain times,1 For Batam Infineon salaray a bit low,Anonymous Employee,Current Employee,nan,Mar 14 2019
40,The company is fast growing with the new wireless up turn Fun place to fun their,,High tech systems and improving production flow every month,Sometimes the managers are over loaded on projects,Applications Engineer,Current Employee,nan,Mar 1 2011
40,it was very good,,be given many oppotunities and chances,somewhat low salary and bad attitude of technical leader,Senior Staff Engineer,Former Employee,nan,Jun 8 2011
40,Good environment great people to work with,,Good environment great people to work with salary is ok,benefits could be made better,Senior Software Engineer,Former Employee,Bangalore,Jul 16 2012
40,Interns,,Best working environment Job scope really related to my area,Supervisors need to travel frequently so you need to be able to handle the job individually but you can get some helps from others,Intern,Former Employee,Singapore,Feb 22 2015
40,Stable and Great Company,,1 Work life balance 2 Learning opportunities 3 Respect its employees 4 Decent employees benefits 5 Multiple career paths,1 Pay may not as competitive compared to other semiconductor players,Anonymous Employee,Current Employee,nan,Nov 9 2015
50,Senior process development engineer,,Work life balance good working environment,Limited career advancement slow salary adjustment slow management decision making,Anonymous Employee,Current Employee,nan,May 26 2017
40,Great place to work,,You are free what you to do with respect to your duties and responsibilities as an Engineer,Sometimes others are unprofessional that includes Managers,Engineer,Current Employee,Kulim,Aug 2 2017
40,Good company with flexi working hour,,Flexi working hour good benefits less stress,slow salary increment promotion is base on seniority,Anonymous Employee,Current Employee,nan,Nov 13 2017
40,Working Culture,,Good worklifebalance and benefits for employees,As this is the AP HQ so do expect for global support for most functions Pay slightly below market offer Yearly increment is low,Anonymous Employee,Current Employee,nan,Jul 21 2019
30,Innovative and caring company,,Stable business with innovative product Good prospect in operating segment,Compensation not above average market rate,Director,Current Employee,Siping Liaoning,Jul 15 2012
